Train Iter 524, 0.552309, 6.791732, 0.183
Train Iter 525, 0.440988, 10.112085, 0.176
Train Iter 526, 0.433948, 9.509683, 0.188
Train Iter 527, 0.422836, 8.977144, 0.195
Train Iter 528, 0.394214, 8.726236, 0.189
Train Iter 529, 0.479287, 8.847971, 0.186
Train Iter 530, 0.509217, 6.644182, 0.189
Train Iter 531, 0.534295, 7.021002, 0.191
Train Iter 532, 0.510725, 9.800222, 0.172
Train Iter 533, 0.512493, 9.955721, 0.172
Train Iter 534, 0.438492, 9.651101, 0.188
Train Iter 535, 0.463404, 8.842041, 0.187
Train Iter 536, 0.586013, 6.786370, 0.184
Train Iter 537, 0.453646, 9.798689, 0.174
Train Iter 538, 0.500937, 6.501546, 0.188
Train Iter 539, 0.407482, 8.838393, 0.188
Train Iter 540, 0.391141, 8.840188, 0.188
Train Iter 541, 0.402190, 8.717467, 0.186
Train Iter 542, 0.368525, 9.790872, 0.187
Train Iter 543, 0.453532, 9.505316, 0.173
Train Iter 544, 0.500871, 6.299511, 0.187
Train Iter 545, 0.497959, 6.300386, 0.189
Train Iter 546, 0.412054, 9.086776, 0.184
Train Iter 547, 0.556679, 6.565167, 0.188
Train Iter 548, 0.585839, 7.083560, 0.184
Train Iter 549, 0.427154, 8.965911, 0.189
Train Iter 550, 0.507488, 9.790598, 0.172
Train Iter 551, 0.532301, 7.163651, 0.188
Train Iter 552, 0.563018, 6.699258, 0.189
Train Iter 553, 0.572963, 6.773005, 0.188
Train Iter 554, 0.508913, 6.848356, 0.188
Train Iter 555, 0.636911, 6.847567, 0.188
Train Iter 556, 0.508885, 6.557258, 0.193
Train Iter 557, 0.617204, 7.328737, 0.177
Train Iter 558, 0.451516, 9.782709, 0.169
